总账会计,广东九潮集团有限公司,5750,广州-天河区,民营公司,节日福利 周末双休 带薪年假 全勤奖 加班补贴 下午茶,3-4年经验 大专 招1人,150-500人
财务经理,广州万年置业有限公司,45833,广州-天河区,民营公司,节日福利 五险一金 周末双休 专业培训 年终奖金 绩效奖金 商业保险 餐饮补贴,10年以上经验 本科 招1人,150-500人
财务专员,广州柏思医学科技有限公司越秀分公司,5250,广州-荔湾区,民营公司,,2年经验 大专 招1人,50-150人
会计主管,广州骏捷财务代理有限公司,7000,广州-白云区,民营公司,五险一金 补充医疗保险 员工旅游 专业培训 出国机会 年终奖金 股票期权 绩效奖金 交通补贴 通讯补贴,5-7年经验 大专 招2人,150-500人
财务经理会计,广州新奇电子商务有限公司,12500,广州-白云区,民营公司,五险一金 员工旅游 绩效奖金 年终奖金 餐饮补贴 餐补 全勤奖 话费补贴 住房补贴 通讯补贴,5-7年经验 本科 招3人,50-150人
税务主管,广州善恩化妆品有限公司,8000,广州-白云区,民营公司,包吃 包住宿 五险一金 餐饮补贴 年终奖金 绩效奖金 定期体检,3-4年经验 大专 招1人,150-500人
税务项目主任,海华税务师事务所有限公司,7000,广州,民营公司,带薪年假 周末双休 节日福利 专业培训 五险一金 补充医疗保险 定期体检 绩效奖金 年终奖金,2年经验 本科 招2人,500-1000人
税筹主管,广州恩赐财税策划有限公司,9500,广州-天河区,民营公司,,5-7年经验 大专 招1人,50-150人
财务主管/财务副经理,广州小凡教育培训中心有限责任公司,11500,广州-海珠区,民营公司,员工旅游 专业培训 年终奖金 绩效奖金 股票期权 五险一金 出国机会 定期体检 周末双休,3-4年经验 本科 招1人,500-1000人
财务主管/经理集团总部-岗顶,广州艾慈荟再生医学科技有限公司,9500,广州-天河区,民营公司,员工旅游 年终奖金 专业培训 绩效奖金 节日福利 五险齐全,5-7年经验 大专 招1人,500-1000人
注册会计师,中科臻祺生物科技（广东）有限公司,11000,广州-天河区,民营公司,五险一金 周末双休 节日福利,5-7年经验 本科 招1人,少于50人
财务主管,广州彤程贸易有限公司,8500,广州-白云区,民营公司,,5-7年经验 大专 招1人,50-150人
财务主管,广州钛动科技有限公司,12500,广州-天河区,民营公司,带薪年假 年底双薪 节日福利 免费班车 五险一金 定期体检,3-4年经验 本科 招1人,150-500人
财务主管,广东宙斯照明电器有限公司,7000,广州-白云区,民营公司,用餐优惠 节日福利 活动贴心 加班补贴,5-7年经验 大专 招1人,50-150人
财务会计高级专员（项目公司）,中新广州知识城投资开发有限公司,9500,广州-黄埔区,外资（非欧美）,五险一金 补充医疗保险 免费班车 定期体检 绩效奖金,3-4年经验 本科 招1人,150-500人
资深会计,广州卓腾科技有限公司,9000,广州-天河区,民营公司,五险一金 补充医疗保险 交通补贴 通讯补贴 绩效奖金 年终奖金 弹性工作,5-7年经验 本科 招1人,150-500人
税务筹划讲师,发工资网（北京）科技股份公司,12500,广州-天河区,民营公司,五险一金 周末双休 股权 合伙人 扁平管理 弹性工作 专业培训 节日福利 带薪年假,3-4年经验 本科 招若干人,50-150人
财务实习生-GZ,北京新意互动数字技术有限公司,3600,广州-天河区,合资,,在校生/应届生 本科 招若干人,1000-5000人
财务经理（需驻内蒙）,鸿达兴业股份有限公司,10000,异地招聘,上市公司,五险一金 免费班车 绩效奖金 年终奖金 专业培训 餐饮补贴 通讯补贴 周末双休,5-7年经验 本科 招1人,10000人以上
财务经理,广州市仟益贸易有限公司（惠而信）,11500,广州-海珠区,民营公司,五险一金 员工旅游 交通补贴 餐饮补贴 通讯补贴 专业培训 出国机会 绩效奖金 年终奖金,5-7年经验 本科 招1人,150-500人
会计 (五险一金 双休),广州兴珠食品科技有限公司,6500,广州-天河区,民营公司,全勤奖 节日福利 员工旅游 周末双休 五险一金 餐补 法定假期 绩效奖金,5-7年经验 大专 招2人,少于50人
财务主管,广州木简服饰有限公司,7000,广州-番禺区,民营公司,弹性工作 绩效奖金 节日福利 通讯补贴 餐饮补贴 加班补贴 住房补贴,5-7年经验 大专 招若干人,150-500人
